,MsSubClass,Zone,Neighborhood,Area,Room,YearBuilt,Sale-Rent,Document,Floor,AllFloors,Elevator,Warehouse,Parking,Reconstruction,Balconcy,PricePerMeter,TotalPrice
298,0,1,5,108,2,2,0,1,4,4,1,1,1,1,1,212962000.0,23000000000.0
299,0,1,15,110,2,21,0,0,1,4,1,1,1,0,1,98181000.0,10800000000.0
300,0,1,5,110,2,19,0,0,3,4,1,1,1,1,1,160000000.0,17600000000.0
301,0,1,28,110,2,18,0,0,3,4,1,1,1,1,1,136363000.0,15000000000.0
302,0,1,6,110,2,14,0,0,1,4,1,1,0,1,0,181818000.0,20000000000.0
303,0,1,4,110,2,11,0,0,3,4,1,1,1,1,1,148181000.0,16300000000.0
304,0,1,28,110,2,8,0,0,2,4,1,1,1,0,1,109090000.0,12000000000.0
305,0,1,15,110,3,6,0,0,3,4,1,1,1,0,1,180000000.0,19800000000.0
306,0,1,15,110,3,6,0,0,4,4,1,1,1,0,1,180000000.0,19800000000.0
307,0,1,13,110,2,1,0,0,1,4,1,1,1,1,1,136363000.0,15000000000.0
308,0,1,13,110,2,1,0,0,1,4,1,1,1,0,1,106363000.0,11700000000.0
309,0,1,13,110,2,1,0,0,4,4,1,1,1,0,1,165454000.0,18200000000.0
310,0,1,15,110,2,1,0,0,4,4,1,1,1,0,1,210000000.0,23100000000.0
311,0,1,18,111,2,23,0,0,3,4,0,1,1,1,1,115000000.0,12765000000.0
312,0,1,9,112,2,20,0,0,3,4,0,1,1,1,1,115178000.0,12900000000.0
313,0,1,28,112,3,6,0,0,4,4,1,1,1,0,1,160714000.0,18000000000.0
314,0,1,20,113,2,8,0,0,2,4,1,1,1,1,1,173451000.0,19600000000.0
315,0,1,25,114,2,23,0,3,2,4,0,1,1,1,0,93859000.0,10700000000.0
316,0,1,2,114,2,19,0,0,3,4,1,1,1,0,1,160526000.0,18300000000.0
317,0,1,21,114,3,15,0,0,4,4,1,1,1,0,0,129824000.0,14800000000.0
318,0,1,15,115,3,32,0,0,1,4,1,1,1,1,1,164173000.0,18880000000.0
319,0,1,28,115,2,23,0,0,4,4,0,1,1,1,1,86956000.0,10000000000.0
320,0,1,28,115,3,14,0,0,1,4,1,1,1,0,1,121739000.0,14000000000.0
321,0,1,9,115,3,14,0,0,2,4,1,1,1,1,1,160869000.0,18500000000.0
322,0,1,6,115,3,9,0,0,2,4,1,1,1,0,0,160869000.0,18500000000.0
323,0,1,15,115,2,7,0,0,4,4,1,1,1,1,1,143478000.0,16500000000.0
324,0,1,9,115,2,1,0,0,1,4,1,1,1,0,1,217391000.0,25000000000.0
325,0,1,6,115,2,1,0,0,1,4,1,1,1,0,1,200000000.0,23000000000.0
326,0,1,6,115,2,1,0,0,1,4,1,1,1,0,1,200000000.0,23000000000.0
327,0,1,6,115,2,1,0,0,2,4,1,1,1,0,1,239130000.0,27500000000.0
328,0,1,15,117,3,2,0,0,4,4,1,1,1,0,1,153846000.0,18000000000.0
329,0,1,2,118,2,25,0,0,3,4,1,1,1,0,1,123728000.0,14600000000.0
330,0,1,10,118,2,1,0,0,2,4,1,1,1,0,1,300000000.0,35400000000.0
331,0,1,2,120,2,31,0,0,0,4,1,1,1,1,0,208333000.0,25000000000.0
332,0,1,9,120,3,23,0,0,4,4,0,1,1,0,1,91666000.0,11000000000.0
333,0,1,2,120,2,16,0,0,3,4,0,1,1,1,0,133333000.0,16000000000.0
334,0,1,5,120,2,15,0,0,2,4,1,1,1,1,1,165833000.0,19900000000.0
335,0,1,19,120,3,14,0,0,1,4,1,1,1,1,0,144166000.0,17300000000.0
336,0,1,28,120,2,14,0,3,2,4,1,1,1,1,1,120833000.0,14500000000.0
337,0,1,8,120,3,8,0,0,4,4,1,1,1,1,1,123333000.0,14800000000.0
338,0,1,6,120,2,7,0,0,4,4,1,1,1,0,1,172500000.0,20700000000.0
339,0,1,6,120,3,7,0,0,4,4,1,1,1,0,1,151666000.0,18200000000.0
340,0,1,6,120,2,6,0,0,4,4,1,1,1,1,1,154166000.0,18500000000.0
341,0,1,6,120,2,6,0,0,4,4,1,1,1,1,1,154166000.0,18500000000.0
342,0,1,4,120,2,5,0,0,3,4,1,1,1,1,1,233333000.0,28000000000.0
343,0,1,4,120,2,5,0,0,3,4,1,1,1,0,1,230000000.0,27600000000.0
344,0,1,4,120,2,1,0,3,4,4,1,1,1,0,1,300000000.0,36000000000.0
345,0,1,9,121,3,32,0,0,3,4,0,1,1,0,1,89256000.0,10800000000.0
346,0,1,9,121,3,22,0,0,4,4,0,1,1,1,1,89256000.0,10800000000.0
347,0,1,28,121,3,1,0,0,4,4,1,1,1,1,1,180000000.0,21780000000.0
348,0,1,9,122,3,21,0,0,4,4,0,1,1,0,1,86065000.0,10500000000.0
349,0,1,9,122,3,21,0,0,4,4,0,1,1,0,1,90163000.0,11000000000.0
350,0,1,4,123,2,7,0,0,1,4,1,1,1,0,1,156097000.0,19200000000.0
351,0,1,15,124,2,18,0,0,3,4,1,1,1,1,1,137096000.0,17000000000.0
352,0,1,4,124,3,18,0,0,2,4,1,1,1,0,1,150000000.0,18600000000.0
353,0,1,2,125,3,26,0,0,2,4,0,1,1,1,1,102400000.0,12800000000.0
354,0,1,21,125,3,21,0,0,4,4,0,1,1,0,1,88000000.0,11000000000.0
355,0,1,19,125,3,13,0,3,1,4,1,1,1,1,0,144000000.0,18000000000.0
356,0,1,28,125,3,4,0,0,2,4,1,1,1,0,1,140800000.0,17600000000.0
357,0,1,28,125,3,3,0,0,2,4,1,1,1,0,1,143600000.0,17950000000.0
358,0,1,11,125,2,2,0,0,3,4,1,1,1,0,1,240000000.0,30000000000.0
359,0,1,5,126,2,9,0,0,3,4,1,1,1,1,0,238095000.0,30000000000.0
360,0,1,11,126,2,5,0,0,3,4,1,1,1,0,1,250000000.0,31500000000.0
361,0,1,11,127,2,3,0,0,3,4,1,1,1,0,1,249212000.0,31650000000.0
362,0,1,15,128,2,10,0,0,4,4,1,1,1,0,0,129687000.0,16600000000.0
363,0,1,15,129,3,3,0,0,4,4,1,1,1,0,1,212403000.0,27400000000.0
364,0,1,11,130,3,32,0,0,2,4,0,1,1,1,1,346153000.0,45000000000.0
365,0,1,26,130,3,29,0,0,4,4,1,1,1,1,1,176923000.0,23000000000.0
366,0,1,12,130,3,20,0,0,4,4,1,1,1,1,1,130769000.0,17000000000.0
367,0,1,6,130,3,16,0,0,4,4,1,1,1,1,0,169230000.0,22000000000.0
368,0,1,15,130,3,15,0,0,2,4,0,1,1,1,1,93076000.0,12100000000.0
369,0,1,20,130,3,15,0,0,1,4,1,1,1,0,1,153846000.0,20000000000.0
370,0,1,15,130,2,13,0,0,3,4,1,1,1,0,1,123076000.0,16000000000.0
371,0,1,5,130,3,13,0,0,3,4,1,1,1,0,1,219230000.0,28500000000.0
372,0,1,20,130,2,12,0,0,2,4,0,1,1,0,0,90000000.0,11700000000.0
373,0,1,15,130,3,12,0,0,4,4,1,1,1,1,1,169230000.0,22000000000.0
374,0,1,2,132,2,33,0,0,2,4,1,1,1,0,1,115151000.0,15200000000.0
375,0,1,2,132,2,33,0,3,2,4,1,1,1,0,0,113636000.0,15000000000.0
376,0,1,28,132,3,12,0,0,2,4,1,1,1,0,1,125000000.0,16500000000.0
377,0,1,7,133,2,33,0,0,2,4,1,1,1,1,1,124060000.0,16500000000.0
378,0,1,30,134,2,6,0,0,2,4,1,1,1,0,1,81343000.0,10900000000.0
379,0,1,8,135,3,21,0,0,1,4,0,1,0,1,1,100000000.0,13500000000.0
380,0,1,12,135,3,11,0,0,3,4,1,1,1,0,1,155555000.0,21000000000.0
381,0,1,4,135,3,10,0,0,3,4,1,1,1,0,1,151851000.0,20500000000.0
382,0,1,12,135,3,5,0,0,3,4,1,1,1,0,1,155555000.0,21000000000.0
383,0,1,16,135,3,1,0,0,3,4,1,1,1,0,1,155555000.0,21000000000.0
384,0,1,5,136,2,23,0,0,0,4,0,0,0,1,0,147058000.0,20000000000.0
385,0,1,2,138,2,21,0,0,1,4,0,1,1,1,1,119565000.0,16500000000.0
386,0,1,10,140,3,17,0,0,2,4,1,1,1,1,1,178571000.0,25000000000.0
387,0,1,6,140,3,13,0,0,4,4,1,1,1,1,0,107142000.0,15000000000.0
388,0,1,6,140,3,8,0,0,3,4,1,1,1,1,1,165000000.0,23100000000.0
389,0,1,13,140,3,7,0,0,1,4,1,1,1,1,1,167857000.0,23500000000.0
390,0,1,6,140,3,6,0,0,2,4,1,1,1,1,1,183928000.0,25750000000.0
391,0,1,12,140,3,5,0,0,3,4,1,1,1,0,1,150000000.0,21000000000.0
392,0,1,15,140,3,1,0,3,2,4,1,1,1,0,1,180000000.0,25200000000.0
393,0,1,10,141,3,13,0,0,2,4,1,1,1,1,1,184397000.0,26000000000.0
394,0,1,6,142,3,15,0,0,3,4,1,1,1,1,1,145070000.0,20600000000.0
395,0,1,2,143,3,28,0,0,1,4,0,1,1,1,1,129370000.0,18500000000.0
396,0,1,22,143,3,19,0,0,3,4,1,1,1,1,1,188811000.0,27000000000.0
397,0,1,15,145,2,31,0,0,2,4,0,1,1,0,1,115862000.0,16800000000.0
398,0,1,2,145,3,28,0,0,2,4,0,1,1,1,1,130000000.0,18850000000.0
399,0,1,15,145,2,23,0,0,3,4,0,1,1,0,1,113793000.0,16500000000.0
400,0,1,4,145,3,13,0,0,2,4,1,1,1,1,1,179310000.0,26000000000.0
401,0,1,5,145,3,13,0,0,3,4,1,1,1,1,1,186206000.0,27000000000.0
402,0,1,21,145,3,13,0,0,4,4,1,1,1,1,1,158620000.0,23000000000.0
403,0,1,10,145,3,11,0,0,3,4,1,1,1,1,0,230344000.0,33400000000.0
404,0,1,10,147,3,20,0,0,1,4,1,1,1,1,1,170068000.0,25000000000.0
405,0,1,12,148,3,8,0,0,2,4,1,1,1,0,1,108108000.0,16000000000.0
406,0,1,27,148,3,6,0,0,4,4,1,1,1,0,1,125000000.0,18500000000.0
407,0,1,4,149,3,1,0,0,2,4,1,1,1,0,1,147651000.0,22000000000.0
408,0,1,15,150,3,31,0,0,1,4,1,1,1,1,1,123333000.0,18500000000.0
409,0,1,15,150,3,28,0,0,1,4,1,1,1,1,1,123333000.0,18500000000.0
410,0,1,2,150,3,23,0,0,1,4,1,1,1,1,0,120000000.0,18000000000.0
411,0,1,11,150,3,20,0,0,3,4,1,1,1,1,1,180000000.0,27000000000.0
412,0,1,4,150,3,12,0,0,3,4,1,1,1,0,1,153333000.0,23000000000.0
413,0,1,4,150,3,11,0,0,3,4,1,1,1,1,1,156666000.0,23500000000.0
414,0,1,4,150,3,3,0,0,1,4,1,1,1,0,1,146666000.0,22000000000.0
415,0,1,4,150,3,2,0,0,4,4,1,1,1,0,1,213333000.0,32000000000.0
416,0,1,7,151,3,11,0,0,2,4,1,1,1,1,1,155629000.0,23500000000.0
417,0,1,15,153,3,23,0,1,0,4,0,1,1,0,1,112418000.0,17200000000.0
418,0,1,4,153,3,2,0,0,1,4,1,1,1,0,1,143137000.0,21900000000.0
419,0,1,15,154,4,15,0,0,1,4,0,1,1,1,1,136363000.0,21000000000.0
420,0,1,15,155,3,23,0,0,1,4,1,1,1,1,1,119354000.0,18500000000.0
421,0,1,6,155,3,23,0,0,2,4,1,1,1,0,1,141935000.0,22000000000.0
422,0,1,20,155,3,2,0,0,3,4,1,1,1,0,1,193548000.0,30000000000.0
423,0,1,13,156,3,18,0,3,1,4,0,1,1,0,1,99358000.0,15500000000.0
424,0,1,15,160,4,28,0,0,1,4,0,1,1,0,1,125000000.0,20000000000.0
425,0,1,6,160,3,19,0,1,3,4,0,1,1,0,1,110000000.0,17600000000.0
426,0,1,19,160,3,18,0,0,3,4,1,1,1,1,1,167500000.0,26800000000.0
427,0,1,15,160,4,18,0,0,1,4,1,1,1,1,1,128125000.0,20500000000.0
428,0,1,4,160,2,17,0,0,2,4,1,1,1,0,1,150000000.0,24000000000.0
429,0,1,9,160,3,17,0,0,2,4,1,1,1,0,1,69444000.0,11111111111.0
430,0,1,15,160,3,16,0,3,3,4,0,1,1,0,1,118750000.0,19000000000.0
431,0,1,5,160,3,1,0,0,4,4,1,1,1,1,1,187500000.0,30000000000.0
432,0,1,5,162,3,13,0,0,4,4,1,1,1,1,1,185185000.0,30000000000.0
433,0,1,5,162,3,11,0,0,4,4,1,1,1,0,1,182098000.0,29500000000.0
434,0,1,5,165,3,28,0,0,1,4,1,1,1,1,1,169696000.0,28000000000.0
435,0,1,5,165,3,23,0,0,2,4,1,1,1,1,1,180000000.0,29700000000.0
436,0,1,10,165,3,23,0,0,4,4,1,1,1,1,1,228484000.0,37700000000.0
437,0,1,15,165,2,21,0,0,1,4,1,1,1,0,1,112000000.0,18480000000.0
438,0,1,13,165,3,13,0,0,3,4,1,1,1,1,1,163636000.0,27000000000.0
439,0,1,15,165,3,1,0,0,1,4,1,1,1,0,1,220000000.0,36300000000.0
440,0,1,5,170,3,23,0,0,1,4,1,1,1,1,1,170588000.0,29000000000.0
441,0,1,13,170,3,18,0,0,3,4,1,1,1,1,1,208823000.0,35500000000.0
442,0,1,16,170,3,17,0,0,2,4,1,1,1,1,1,170588000.0,29000000000.0
443,0,1,19,170,3,13,0,0,3,4,1,1,1,1,1,205882000.0,35000000000.0
444,0,1,4,170,3,11,0,0,1,4,1,1,1,1,1,161764000.0,27500000000.0
445,0,1,28,170,3,1,0,0,1,4,1,1,1,0,1,176470000.0,30000000000.0
446,0,1,7,170,3,1,0,0,1,4,1,1,1,0,1,205882000.0,35000000000.0
447,0,1,13,175,3,13,0,0,3,4,1,1,1,1,1,228571000.0,40000000000.0
448,0,1,13,175,3,8,0,0,3,4,1,1,1,1,1,228571000.0,40000000000.0
449,0,1,2,180,3,19,0,0,3,4,0,1,1,1,1,102777000.0,18500000000.0
450,0,1,11,180,3,18,0,0,2,4,1,1,1,1,0,188888000.0,34000000000.0
451,0,1,13,180,3,14,0,0,2,4,1,1,1,1,1,200000000.0,36000000000.0
452,0,1,24,180,3,11,0,0,4,4,1,1,1,1,1,200000000.0,36000000000.0
453,0,1,12,180,3,9,0,0,4,4,1,1,1,0,1,112222000.0,20200000000.0
454,0,1,20,182,3,9,0,0,3,4,1,1,1,0,1,197802000.0,36000000000.0
455,0,1,4,185,3,13,0,0,4,4,1,1,1,1,1,172972000.0,32000000000.0
456,0,1,4,185,3,9,0,0,6,4,1,1,1,0,1,172972000.0,32000000000.0
457,0,1,4,186,2,13,0,0,4,4,1,1,1,0,1,150537000.0,28000000000.0
458,0,1,12,190,3,1,0,0,1,4,1,1,1,0,1,280000000.0,53200000000.0
459,0,1,21,195,3,13,0,0,4,4,1,1,1,0,0,128205000.0,25000000000.0
460,0,1,11,200,4,19,0,0,3,4,1,1,1,0,1,180000000.0,36000000000.0
461,0,1,20,211,3,18,0,0,1,4,0,1,1,0,1,130331000.0,27500000000.0
462,0,1,2,215,3,1,0,3,4,4,1,1,1,0,1,219767000.0,47250000000.0
463,0,1,5,218,3,32,0,0,0,4,1,1,1,0,1,243119000.0,53000000000.0
464,0,1,10,221,3,33,0,0,0,4,0,0,0,1,1,226244000.0,50000000000.0
465,0,1,2,225,4,25,0,0,2,4,1,1,1,1,1,150000000.0,33750000000.0
466,0,1,2,250,3,1,0,0,4,4,1,1,1,0,1,232000000.0,58000000000.0
467,0,1,6,255,3,8,0,0,4,4,1,1,1,1,1,184313000.0,47000000000.0
468,0,1,15,256,4,28,0,0,4,4,1,1,1,0,1,115000000.0,29440000000.0
469,0,1,15,258,4,19,0,0,4,4,1,1,1,1,1,113953000.0,29400000000.0
470,0,1,19,260,4,14,0,0,0,4,1,1,1,1,1,269230000.0,70000000000.0
471,0,1,15,272,4,31,0,0,3,4,0,1,1,0,1,121323000.0,33000000000.0
472,0,1,2,289,3,18,0,0,3,4,0,1,1,1,1,121107000.0,35000000000.0
473,0,1,15,50,1,1,0,0,1,5,1,1,0,1,1,170000000.0,8500000000.0
474,0,1,15,53,1,1,0,0,4,5,1,1,1,1,1,196226000.0,10400000000.0
475,0,1,4,54,1,4,0,0,4,5,1,1,1,1,1,220000000.0,11880000000.0
476,0,1,19,54,1,3,0,0,3,5,1,1,1,1,0,194444000.0,10500000000.0
477,0,1,24,55,1,18,0,2,3,5,0,0,0,0,1,45454000.0,2500000000.0
478,0,1,15,55,1,6,0,0,5,5,1,1,1,1,1,174545000.0,9600000000.0
479,0,1,15,55,1,4,0,0,3,5,1,1,1,0,1,172727000.0,9500000000.0
480,0,1,2,56,2,3,0,0,5,5,1,1,1,1,0,210000000.0,11760000000.0
481,0,1,27,57,1,9,0,0,2,5,1,1,1,0,0,121052000.0,6900000000.0
482,0,1,15,58,1,15,0,0,2,5,1,1,1,1,1,181034000.0,10500000000.0
483,0,1,15,58,1,13,0,0,2,5,1,1,1,1,1,181034000.0,10500000000.0
484,0,1,20,60,1,16,0,3,4,5,1,1,1,1,1,225000000.0,13500000000.0
485,0,1,12,60,1,15,0,0,4,5,1,1,1,1,1,166666000.0,10000000000.0
486,0,1,6,60,1,13,0,0,2,5,1,1,1,1,1,198333000.0,11900000000.0
487,0,1,12,60,1,13,0,0,4,5,1,1,1,1,1,175000000.0,10500000000.0
488,0,1,12,60,1,12,0,0,4,5,1,1,1,1,1,141666000.0,8500000000.0
489,0,1,4,60,1,11,0,0,1,5,1,1,1,1,0,175000000.0,10500000000.0
490,0,1,28,60,1,8,0,0,2,5,1,1,1,1,0,143333000.0,8600000000.0
491,0,1,20,60,1,4,0,0,3,5,1,1,1,0,0,175000000.0,10500000000.0
492,0,1,7,60,1,2,0,0,4,5,1,1,1,0,1,165000000.0,9900000000.0
493,0,1,6,60,1,1,0,0,1,5,1,1,1,0,1,260000000.0,15600000000.0
494,0,1,6,63,1,5,0,0,3,5,1,1,1,1,1,166666000.0,10500000000.0
495,0,1,12,65,1,15,0,0,2,5,1,1,1,1,1,135384000.0,8800000000.0
496,0,1,28,65,1,13,0,0,4,5,1,0,1,0,0,123076000.0,8000000000.0
497,0,1,21,65,1,10,0,0,3,5,1,1,1,1,0,146153000.0,9500000000.0
498,0,1,21,65,1,7,0,0,2,5,1,1,1,0,1,167692000.0,10900000000.0
499,0,1,15,65,1,7,0,0,2,5,1,1,1,1,1,167692000.0,10900000000.0
500,0,1,7,65,1,7,0,0,2,5,1,1,1,0,1,166153000.0,10800000000.0
501,0,1,9,65,1,5,0,0,2,5,1,1,1,1,1,158461000.0,10300000000.0
502,0,1,15,65,1,5,0,0,4,5,1,1,1,0,1,178461000.0,11600000000.0
503,0,1,20,65,1,3,0,0,4,5,1,1,1,0,1,178461000.0,11600000000.0
504,0,1,12,66,1,18,0,0,3,5,1,1,1,1,1,133333000.0,8800000000.0
505,0,1,12,66,1,16,0,0,2,5,1,1,1,1,1,131818000.0,8700000000.0
506,0,1,12,66,1,15,0,0,2,5,1,1,1,1,1,133333000.0,8800000000.0
507,0,1,12,66,1,15,0,0,2,5,1,1,1,1,1,131818000.0,8700000000.0
508,0,1,28,66,2,15,0,0,1,5,1,1,1,1,1,136363000.0,9000000000.0
509,0,1,12,66,1,14,0,0,2,5,1,1,1,1,0,134848000.0,8900000000.0
510,0,1,12,66,1,13,0,0,2,5,1,1,1,1,1,134848000.0,8900000000.0
511,0,1,11,66,2,3,0,0,4,5,1,1,1,1,1,128787000.0,8500000000.0
512,0,1,15,66,2,3,0,0,5,5,1,0,1,0,1,165151000.0,10900000000.0
513,0,1,13,67,1,16,0,0,2,5,1,1,1,1,1,129850000.0,8700000000.0
514,0,1,28,67,1,16,0,0,2,5,1,1,1,1,1,129850000.0,8700000000.0
515,0,1,4,67,1,6,0,0,4,5,1,1,1,1,1,170149000.0,11400000000.0
516,0,1,9,69,1,6,0,0,2,5,1,1,1,0,1,147826000.0,10200000000.0
517,0,1,30,69,1,6,0,3,2,5,1,1,1,0,0,137681000.0,9500000000.0
518,0,1,10,69,1,1,0,0,1,5,1,1,1,0,1,215000000.0,14835000000.0
519,0,1,19,70,1,15,0,0,3,5,1,1,1,1,0,204285000.0,14300000000.0
520,0,1,19,70,1,12,0,0,2,5,1,1,1,0,1,175714000.0,12300000000.0
521,0,1,15,70,2,8,0,0,1,5,0,0,0,1,0,85714000.0,6000000000.0
522,0,1,6,70,1,8,0,0,1,5,1,1,1,0,1,214285000.0,15000000000.0
523,0,1,8,70,2,5,0,0,3,5,1,1,1,0,1,214285000.0,15000000000.0
524,0,1,11,70,1,4,0,3,3,5,1,1,1,1,0,234285000.0,16400000000.0
525,0,1,2,70,1,3,0,0,5,5,1,1,1,0,0,150000000.0,10500000000.0
526,0,1,8,70,1,1,0,0,3,5,1,1,1,0,0,160000000.0,11200000000.0
527,0,1,20,70,1,1,0,0,4,5,1,1,1,1,1,178571000.0,12500000000.0
528,0,1,28,71,2,15,0,0,3,5,1,1,1,1,1,121126000.0,8600000000.0
529,0,1,15,71,2,8,0,0,0,5,1,1,1,0,0,154929000.0,11000000000.0
530,0,1,21,71,2,3,0,0,0,5,1,1,1,1,1,154929000.0,11000000000.0
531,0,1,2,72,2,1,0,0,4,5,1,1,1,0,1,194444000.0,14000000000.0
532,0,1,28,73,2,16,0,0,4,5,1,1,1,0,1,121232000.0,8850000000.0
533,0,1,4,73,1,13,0,0,5,5,1,1,1,1,0,158904000.0,11600000000.0
534,0,1,15,73,1,5,0,0,2,5,1,1,1,0,1,184931000.0,13500000000.0
535,0,1,8,75,2,17,0,0,2,5,1,1,1,0,1,127733000.0,9580000000.0
536,0,1,15,75,1,16,0,0,1,5,1,1,1,0,1,120000000.0,9000000000.0
537,0,1,13,75,2,15,0,0,5,5,1,1,1,1,0,100000000.0,7500000000.0
538,0,1,12,75,2,9,0,0,2,5,1,1,1,1,1,100000000.0,7500000000.0
539,0,1,9,75,1,7,0,0,1,5,1,0,1,0,0,160000000.0,12000000000.0
540,0,1,6,75,2,7,0,0,2,5,1,1,1,0,1,170000000.0,12750000000.0
541,0,1,30,75,1,6,0,0,2,5,1,1,1,0,0,130666000.0,9800000000.0
542,0,1,6,75,2,5,0,0,1,5,1,1,1,0,0,160000000.0,12000000000.0
543,0,1,4,75,2,5,0,0,1,5,1,1,1,0,0,160000000.0,12000000000.0
544,0,1,15,75,2,1,0,0,4,5,1,1,1,0,1,202666000.0,15200000000.0
545,0,1,15,76,2,21,0,0,3,5,1,1,1,0,1,131578000.0,10000000000.0
546,0,1,19,76,1,15,0,0,0,5,1,1,1,1,0,163157000.0,12400000000.0
547,0,1,4,77,1,15,0,0,1,5,1,1,1,1,0,151948000.0,11700000000.0
548,0,1,4,77,2,11,0,0,1,5,1,1,1,0,1,129870000.0,10000000000.0
549,0,1,15,77,2,1,0,0,2,5,1,1,1,0,1,225000000.0,17325000000.0
550,0,1,5,78,1,17,0,0,0,5,1,1,1,0,0,205128000.0,16000000000.0
551,0,1,19,78,1,16,0,0,1,5,1,1,1,1,0,150512000.0,11740000000.0
552,0,1,1,78,1,6,0,0,1,5,1,1,1,0,1,166666000.0,13000000000.0
553,0,1,23,78,4,2,0,0,4,5,1,1,1,0,0,143589000.0,11200000000.0
554,0,1,19,80,2,16,0,0,1,5,1,1,1,1,0,151250000.0,12100000000.0
555,0,1,19,80,1,15,0,0,1,5,1,1,1,1,1,150000000.0,12000000000.0
556,0,1,8,80,2,15,0,0,1,5,1,1,1,1,1,112500000.0,9000000000.0
557,0,1,28,80,2,15,0,0,2,5,1,1,1,1,1,97500000.0,7800000000.0
558,0,1,8,80,2,15,0,0,3,5,1,1,1,1,1,135000000.0,10800000000.0
559,0,1,15,80,2,15,0,0,4,5,1,1,1,1,0,148750000.0,11900000000.0
560,0,1,15,80,2,15,0,0,4,5,1,1,1,1,1,143750000.0,11500000000.0
561,0,1,28,80,2,15,0,0,5,5,1,1,1,1,1,185625000.0,14850000000.0
562,0,1,19,80,1,13,0,0,1,5,1,1,1,1,0,147500000.0,11800000000.0
563,0,1,8,80,2,13,0,0,1,5,1,1,1,1,1,137500000.0,11000000000.0
564,0,1,15,80,2,13,0,0,1,5,1,1,1,1,0,137500000.0,11000000000.0
565,0,1,15,80,2,12,0,0,3,5,1,1,1,0,1,162500000.0,13000000000.0
566,0,1,28,80,2,11,0,0,1,5,1,1,1,1,1,137500000.0,11000000000.0
567,0,1,2,80,2,11,0,0,2,5,1,1,1,0,0,162500000.0,13000000000.0
568,0,1,4,80,2,10,0,0,1,5,1,1,1,1,1,137500000.0,11000000000.0
569,0,1,12,80,2,10,0,0,4,5,1,1,1,0,1,125000000.0,10000000000.0
570,0,1,7,80,2,9,0,0,1,5,1,1,1,1,1,142500000.0,11400000000.0
571,0,1,12,80,2,9,0,0,4,5,1,1,1,1,1,125000000.0,10000000000.0
572,0,1,1,80,2,8,0,2,1,5,1,0,0,0,0,78125000.0,6250000000.0
573,0,1,4,80,1,7,0,0,5,5,1,1,1,0,1,231250000.0,18500000000.0
574,0,1,4,80,2,7,0,0,2,5,1,1,1,1,1,100000000.0,8000000000.0
575,0,1,6,80,2,6,0,0,2,5,1,1,1,0,1,170000000.0,13600000000.0
576,0,1,2,80,2,2,0,0,3,5,1,0,1,0,1,106250000.0,8500000000.0
577,0,1,17,81,2,11,0,0,2,5,1,0,1,0,1,108641000.0,8800000000.0
578,0,1,25,82,2,25,0,0,5,5,1,1,1,0,1,109756000.0,9000000000.0
579,0,1,2,82,2,18,0,0,2,5,1,1,1,0,1,134146000.0,11000000000.0
580,0,1,4,82,1,8,0,0,2,5,1,1,1,1,1,186585000.0,15300000000.0
581,0,1,6,82,2,7,0,0,4,5,1,1,1,0,1,152439000.0,12500000000.0
582,0,1,15,82,2,6,0,0,3,5,1,1,1,1,1,143902000.0,11800000000.0
583,0,1,2,82,1,3,0,0,2,5,1,1,1,1,0,164634000.0,13500000000.0
584,0,1,2,82,2,3,0,0,3,5,1,1,1,1,1,170731000.0,14000000000.0
585,0,1,25,83,2,33,0,0,3,5,1,1,0,1,1,162650000.0,13500000000.0
586,0,1,10,83,2,21,0,0,3,5,1,1,1,1,0,154819000.0,12850000000.0
587,0,1,21,83,2,2,0,0,4,5,1,1,1,1,1,180722000.0,15000000000.0
588,0,1,9,83,2,2,0,0,5,5,1,1,1,0,1,178313000.0,14800000000.0
589,0,1,20,83,2,1,0,0,2,5,1,1,1,0,1,310843000.0,25800000000.0
590,0,1,27,83,2,1,0,0,4,5,1,1,1,0,1,181927000.0,15100000000.0
591,0,1,25,84,2,28,0,0,2,5,1,1,1,1,0,130952000.0,11000000000.0
592,0,1,15,84,2,13,0,3,2,5,1,1,1,1,1,120833000.0,10150000000.0
593,0,1,28,84,2,12,0,0,4,5,1,1,1,1,1,129761000.0,10900000000.0
594,0,1,8,84,2,3,0,0,3,5,1,1,1,0,1,161904000.0,13600000000.0
595,0,1,15,85,2,20,0,0,1,5,1,1,0,0,0,111764000.0,9500000000.0
596,0,1,8,85,2,18,0,0,1,5,1,1,1,1,0,152941000.0,13000000000.0
597,0,1,31,85,2,16,0,0,3,5,1,1,1,1,1,129411000.0,11000000000.0
598,0,1,8,85,2,15,0,0,1,5,1,1,1,1,1,152941000.0,13000000000.0
599,0,1,31,85,2,15,0,0,3,5,1,1,1,1,0,127058000.0,10800000000.0
600,0,1,28,85,2,15,0,0,4,5,1,1,1,0,1,99882000.0,8490000000.0
601,0,1,28,85,2,13,0,0,4,5,1,1,1,1,1,123529000.0,10500000000.0
602,0,1,13,85,2,11,0,0,4,5,1,1,1,1,1,123529000.0,10500000000.0
603,0,1,1,85,2,6,0,0,2,5,1,1,1,1,1,135294000.0,11500000000.0
604,0,1,12,85,2,6,0,0,2,5,1,1,0,0,1,105882000.0,9000000000.0
605,0,1,4,85,2,5,0,0,3,5,1,1,1,1,1,129411000.0,11000000000.0
