MsSubClass,Neighborhood,Zone,Area,Room,BuiltAge,YearBuilt,Sale-Rent,Document,Floor,AllFloors,Elevator,Warehouse,Parking,Reconstruction,Balconcy,PricePerMeter,TotalPrice,URL
0,86,4,185,3,5,1398,0,NAN,7,NAN,1,1,1,NAN,NAN,175135000,32400000000,https://api.divar.ir/v8/posts-v2/web/QZmH9CW1
0,86,4,120,2,1,1402,0,0,1,11,1,1,1,NAN,1,130000000,15600000000,https://api.divar.ir/v8/posts-v2/web/QZfnRibL
0,97,4,65,1,22,1381,0,0,3,NAN,0,1,0,1,NAN,83846000,5450000000,https://api.divar.ir/v8/posts-v2/web/gZCEL0I3
0,97,4,73,2,22,1381,0,0,3,4,0,1,1,1,1,69863000,5100000000,https://api.divar.ir/v8/posts-v2/web/gZCAHN0O
0,97,4,70,2,5,1398,0,0,4,4,1,1,0,0,1,70000000,4900000000,https://api.divar.ir/v8/posts-v2/web/gZCoGVuf
0,97,4,53,1,28,1375,0,0,2,3,0,1,1,1,0,60377000,3200000000,https://api.divar.ir/v8/posts-v2/web/QZA3uQ8-
0,97,4,73,2,9,1394,0,NAN,5,NAN,1,1,1,NAN,NAN,63013000,4600000000,https://api.divar.ir/v8/posts-v2/web/gZB4j2S5
0,105,4,57,1,11,1392,0,NAN,4,NAN,1,1,1,NAN,NAN,99122000,5650000000,https://api.divar.ir/v8/posts-v2/web/QZynffVb
0,105,4,107,2,10,1393,0,NAN,3,NAN,1,1,1,NAN,NAN,100000000,10700000000,https://api.divar.ir/v8/posts-v2/web/gZB8Hjmh
0,105,4,90,2,16,1387,0,NAN,5,NAN,1,1,1,NAN,NAN,96666000,8700000000,https://api.divar.ir/v8/posts-v2/web/QZ6MnLoo
0,107,4,40,1,8,1395,0,NAN,3,NAN,0,0,0,0,NAN,40000000,1600000000,https://api.divar.ir/v8/posts-v2/web/gZBI5zoT
0,118,4,132,3,8,1395,0,NAN,4,NAN,1,1,1,NAN,NAN,120075000,15850000000,https://api.divar.ir/v8/posts-v2/web/gZCE6wJg
0,118,4,111,3,5,1398,0,0,1,5,1,1,1,NAN,1,112612000,12500000000,https://api.divar.ir/v8/posts-v2/web/gZCcZEeT
0,120,4,65,1,19,1384,0,0,3,4,0,1,1,NAN,0,63384000,4120000000,https://api.divar.ir/v8/posts-v2/web/QZdnJDLI
0,120,4,76,2,19,1384,0,NAN,4,NAN,0,1,1,1,NAN,59868000,4550000000,https://api.divar.ir/v8/posts-v2/web/gZB4tu-g
0,120,4,80,2,15,1388,0,0,2,4,0,1,1,1,1,65000000,5200000000,https://api.divar.ir/v8/posts-v2/web/gZBMLvbb
0,120,4,105,2,19,1384,0,3,13,17,1,1,1,1,1,82857000,8700000000,https://api.divar.ir/v8/posts-v2/web/gZBwpsGS
0,120,4,75,2,18,1385,0,0,4,4,0,1,1,1,0,60666000,4550000000,https://api.divar.ir/v8/posts-v2/web/QZ-7ZUnE
0,120,4,70,2,14,1389,0,0,3,4,1,0,1,1,0,72142000,5050000000,https://api.divar.ir/v8/posts-v2/web/QZAfKoaQ
0,128,4,85,2,2,1401,0,NAN,3,NAN,1,1,1,NAN,NAN,31000000,2635000000,https://api.divar.ir/v8/posts-v2/web/QZfr09Wt
0,128,4,74,2,9,1394,0,0,6,NAN,1,1,1,0,NAN,42567000,3150000000,https://api.divar.ir/v8/posts-v2/web/QZoLk2dw
0,128,4,85,1,1,1402,0,NAN,3,NAN,1,1,1,NAN,NAN,33000000,2805000000,https://api.divar.ir/v8/posts-v2/web/QZfn0k0M
0,128,4,97,2,1,1402,0,NAN,1,NAN,1,1,1,NAN,NAN,26000000,2522000000,https://api.divar.ir/v8/posts-v2/web/QZfjEJ8k
0,128,4,63,1,2,1401,0,0,2,4,1,1,1,NAN,1,32000000,2016000000,https://api.divar.ir/v8/posts-v2/web/QZffUDxx
0,128,4,70,2,1,1402,0,0,6,6,1,1,1,0,1,25000000,1750000000,https://api.divar.ir/v8/posts-v2/web/gZBMOer9
0,128,4,96,2,3,1400,0,NAN,3,NAN,1,1,1,NAN,NAN,53125000,5100000000,https://api.divar.ir/v8/posts-v2/web/gZBMJ3zo
0,133,4,100,2,21,1382,0,NAN,4,NAN,0,1,1,NAN,NAN,65000000,6500000000,https://api.divar.ir/v8/posts-v2/web/gZCkoVEI
0,133,4,87,2,28,1375,0,NAN,2,NAN,1,1,1,NAN,NAN,104597000,9100000000,https://api.divar.ir/v8/posts-v2/web/gZBsac-E
0,194,4,70,2,13,1390,0,NAN,2,NAN,1,1,1,NAN,NAN,92857000,6500000000,https://api.divar.ir/v8/posts-v2/web/QZl7IuMi
0,194,4,67,1,2,1401,0,NAN,4,6,1,1,1,NAN,1,97014000,6500000000,https://api.divar.ir/v8/posts-v2/web/gZCccihu
0,194,4,100,2,6,1397,0,0,1,4,1,1,1,1,1,100000000,10000000000,https://api.divar.ir/v8/posts-v2/web/gZCsbS0b
0,194,4,100,2,1,1402,0,0,2,5,1,1,1,NAN,1,115000000,11500000000,https://api.divar.ir/v8/posts-v2/web/QZp_KmcE
0,194,4,182,3,1,1402,0,0,3,5,1,1,1,NAN,1,120000000,21840000000,https://api.divar.ir/v8/posts-v2/web/QZs_QwVR
0,194,4,73,2,1,1402,0,NAN,6,6,1,1,1,NAN,1,103424000,7550000000,https://api.divar.ir/v8/posts-v2/web/QZlv9PFc
0,194,4,110,3,9,1394,0,NAN,5,NAN,1,1,1,NAN,NAN,125454000,13800000000,https://api.divar.ir/v8/posts-v2/web/QZ9qfGiu
0,194,4,68,1,1,1402,0,NAN,4,NAN,1,1,1,NAN,NAN,102941000,7000000000,https://api.divar.ir/v8/posts-v2/web/gZC8m3dl
0,194,4,68,1,2,1401,0,NAN,4,NAN,1,1,1,NAN,NAN,100000000,6800000000,https://api.divar.ir/v8/posts-v2/web/gZC02P7o
0,194,4,82,2,24,1379,0,NAN,2,NAN,0,1,1,NAN,NAN,86585000,7100000000,https://api.divar.ir/v8/posts-v2/web/QZzvEUxQ
0,194,4,122,2,1,1402,0,0,2,4,1,1,1,NAN,1,135245000,16500000000,https://api.divar.ir/v8/posts-v2/web/QZ-y0EWM
0,194,4,75,2,1,1402,0,NAN,6,NAN,1,1,1,NAN,NAN,102666000,7700000000,https://api.divar.ir/v8/posts-v2/web/QZeztemc
0,198,4,30,,33,1370,0,NAN,,NAN,0,1,1,NAN,NAN,83333000,2500000000,https://api.divar.ir/v8/posts-v2/web/gZBIVzEg
0,201,4,140,3,8,1395,0,NAN,5,NAN,1,1,1,NAN,NAN,150000000,21000000000,https://api.divar.ir/v8/posts-v2/web/gZCQ6ZCE
0,201,4,125,3,8,1395,0,NAN,5,NAN,1,1,1,NAN,NAN,152000000,19000000000,https://api.divar.ir/v8/posts-v2/web/gZC8pgKU
0,201,4,97,2,21,1382,0,0,3,4,0,1,1,1,1,89690000,8700000000,https://api.divar.ir/v8/posts-v2/web/gZCk5WBF
0,201,4,138,3,2,1401,0,0,2,6,1,1,1,NAN,1,154347000,21300000000,https://api.divar.ir/v8/posts-v2/web/QZ46-3hl
0,201,4,132,3,7,1396,0,0,4,4,1,1,1,1,1,119696000,15800000000,https://api.divar.ir/v8/posts-v2/web/QZ2qR_Jo
0,201,4,232,3,8,1395,0,0,5,NAN,1,1,1,1,1,116379000,27000000000,https://api.divar.ir/v8/posts-v2/web/QZqJd_ql
0,201,4,116,2,16,1387,0,NAN,4,NAN,1,1,1,NAN,NAN,120689000,14000000000,https://api.divar.ir/v8/posts-v2/web/gZCQhOQr
0,221,4,177,3,1,1402,0,0,2,11,1,1,1,NAN,1,130000000,23010000000,https://api.divar.ir/v8/posts-v2/web/QZovm_u-
0,221,4,128,2,8,1395,0,0,4,NAN,1,1,1,NAN,1,87500000,11200000000,https://api.divar.ir/v8/posts-v2/web/QZZrMh7b
0,221,4,195,3,1,1402,0,0,8,11,1,1,1,NAN,1,130000000,25350000000,https://api.divar.ir/v8/posts-v2/web/QZ4_EjyE
0,243,4,103,2,1,1402,0,NAN,4,NAN,1,1,1,NAN,NAN,107874000,11111111111,https://api.divar.ir/v8/posts-v2/web/QZybbgfE
0,243,4,110,2,1,1402,0,0,4,5,1,1,1,1,1,98181000,10800000000,https://api.divar.ir/v8/posts-v2/web/QZgni2Sm
0,243,4,64,1,18,1385,0,0,2,4,1,1,0,1,1,86718000,5550000000,https://api.divar.ir/v8/posts-v2/web/gZC8KRYO
0,243,4,60,2,13,1390,0,NAN,2,NAN,0,1,1,NAN,NAN,116666000,7000000000,https://api.divar.ir/v8/posts-v2/web/QZfqqw5L
0,243,4,11,2,1,1402,0,NAN,4,NAN,1,0,1,NAN,NAN,40909000,450000000,https://api.divar.ir/v8/posts-v2/web/QZxLmxi5
0,243,4,80,2,21,1382,0,0,2,4,1,1,1,NAN,NAN,73750000,5900000000,https://api.divar.ir/v8/posts-v2/web/QZ_790VP
0,243,4,83,2,13,1390,0,0,1,6,1,1,1,1,1,86746000,7200000000,https://api.divar.ir/v8/posts-v2/web/QZ-z5K3Y
0,243,4,92,2,1,1402,0,NAN,1,NAN,1,1,1,NAN,NAN,23913000,2200000000,https://api.divar.ir/v8/posts-v2/web/QZhzUpGq
0,243,4,10,2,1,1402,0,NAN,5,NAN,1,0,1,NAN,NAN,45000000,450000000,https://api.divar.ir/v8/posts-v2/web/QZxvFVzf
0,243,4,75,2,16,1387,0,NAN,2,NAN,1,1,1,NAN,NAN,86666000,6500000000,https://api.divar.ir/v8/posts-v2/web/gZBoZujE
0,243,4,66,2,18,1385,0,0,,5,1,1,1,1,0,118181000,7800000000,https://api.divar.ir/v8/posts-v2/web/QZ7ryqJ-
0,243,4,83,2,14,1389,0,0,2,4,0,1,1,1,1,84337000,7000000000,https://api.divar.ir/v8/posts-v2/web/gZBQ5UVi
0,243,4,103,2,2,1401,0,0,5,5,1,1,1,NAN,1,109708000,11300000000,https://api.divar.ir/v8/posts-v2/web/gZBU3on2
0,243,4,64,1,18,1385,0,0,2,5,1,1,0,1,1,86718000,5550000000,https://api.divar.ir/v8/posts-v2/web/QZ1PVTEX
0,243,4,104,2,1,1402,0,0,2,4,1,1,1,NAN,1,122115000,12700000000,https://api.divar.ir/v8/posts-v2/web/QZtbWKlm
0,243,4,65,2,14,1389,0,NAN,2,NAN,0,1,1,NAN,NAN,104615000,6800000000,https://api.divar.ir/v8/posts-v2/web/QZ1BnH8M
0,243,4,100,2,11,1392,0,0,1,5,1,1,1,1,1,74900000,7490000000,https://api.divar.ir/v8/posts-v2/web/QZlH50T4
0,243,4,148,3,3,1400,0,0,1,5,1,1,1,NAN,1,125000000,18500000000,https://api.divar.ir/v8/posts-v2/web/gZBc077U
0,26,5,75,2,23,1380,0,0,2,5,1,1,1,1,1,100000000,7500000000,https://api.divar.ir/v8/posts-v2/web/gZCUnHkZ
0,36,5,480,2,1,1402,0,NAN,4,NAN,1,1,1,NAN,NAN,156250000,75000000000,https://api.divar.ir/v8/posts-v2/web/gZCwsrnr
0,36,5,62,1,1,1402,0,NAN,4,NAN,1,1,1,0,1,132258000,8200000000,https://api.divar.ir/v8/posts-v2/web/gZCg83to
0,36,5,149,3,11,1392,0,NAN,1,NAN,1,1,1,NAN,NAN,116778000,17400000000,https://api.divar.ir/v8/posts-v2/web/gZCU8ivO
0,36,5,70,2,17,1386,0,0,1,3,0,1,0,1,0,85000000,5950000000,https://api.divar.ir/v8/posts-v2/web/QZuXt7te
0,36,5,68,2,20,1383,0,0,4,8,0,0,1,1,1,102941000,7000000000,https://api.divar.ir/v8/posts-v2/web/gZCE8ohx
0,36,5,98,2,2,1401,0,0,3,NAN,1,1,1,NAN,1,105102000,10300000000,https://api.divar.ir/v8/posts-v2/web/gZC4b6ya
0,36,5,60,1,17,1386,0,NAN,1,NAN,0,1,1,NAN,NAN,85833000,5150000000,https://api.divar.ir/v8/posts-v2/web/QZ1PKkiF
0,36,5,52,2,13,1390,0,0,5,NAN,1,1,1,1,1,120192000,6250000000,https://api.divar.ir/v8/posts-v2/web/gZCALmDc
0,36,5,88,2,12,1391,0,0,4,5,1,1,1,NAN,1,116477000,10250000000,https://api.divar.ir/v8/posts-v2/web/gZC46BaZ
0,36,5,97,2,4,1399,0,NAN,3,NAN,1,1,1,NAN,NAN,94329000,9150000000,https://api.divar.ir/v8/posts-v2/web/QZVzZ0uh
0,36,5,139,3,6,1397,0,NAN,4,NAN,1,1,1,NAN,NAN,88482000,12299000000,https://api.divar.ir/v8/posts-v2/web/QZ6ahTyL
0,36,5,156,3,1,1402,0,0,2,5,1,1,1,NAN,1,134615000,21000000000,https://api.divar.ir/v8/posts-v2/web/gZC0Xh5j
0,36,5,80,2,1,1402,0,NAN,3,NAN,1,0,1,NAN,NAN,82500000,6600000000,https://api.divar.ir/v8/posts-v2/web/gZBkb0Rk
0,36,5,115,3,18,1385,0,0,,4,1,1,1,1,1,97391000,11200000000,https://api.divar.ir/v8/posts-v2/web/gZB8l7ch
0,36,5,155,3,13,1390,0,0,2,4,1,1,1,1,1,110000000,17050000000,https://api.divar.ir/v8/posts-v2/web/QZxjZp_f
0,36,5,120,3,15,1388,0,0,1,4,0,1,1,1,1,94166000,11300000000,https://api.divar.ir/v8/posts-v2/web/gZBIZLqh
0,36,5,85,2,18,1385,0,NAN,,NAN,0,1,1,NAN,NAN,90529000,7695000000,https://api.divar.ir/v8/posts-v2/web/gZBonnhp
0,36,5,143,3,1,1402,0,0,5,5,1,1,1,NAN,1,138951000,19870000000,https://api.divar.ir/v8/posts-v2/web/QZz3ct7f
0,36,5,125,2,2,1401,0,0,2,5,1,1,1,NAN,1,127200000,15900000000,https://api.divar.ir/v8/posts-v2/web/QZubtS8h
0,36,5,82,2,17,1386,0,0,3,4,0,1,1,1,1,71951000,5900000000,https://api.divar.ir/v8/posts-v2/web/QZ1j0KfT
0,36,5,85,2,1,1402,0,0,3,5,1,1,1,NAN,1,132941000,11300000000,https://api.divar.ir/v8/posts-v2/web/gZB4E8TI
0,49,5,130,2,1,1402,0,0,30,,1,1,1,NAN,1,26538000,3450000000,https://api.divar.ir/v8/posts-v2/web/gZCobW9q
0,59,5,67,1,33,1370,0,0,10,12,1,1,1,NAN,0,127611000,8550000000,https://api.divar.ir/v8/posts-v2/web/gZCUK8Xc
0,59,5,135,3,33,1370,0,0,7,12,1,1,1,1,0,103703000,14000000000,https://api.divar.ir/v8/posts-v2/web/gZAoBxwU
0,59,5,43,,33,1370,0,NAN,10,NAN,1,0,0,NAN,NAN,186046000,8000000000,https://api.divar.ir/v8/posts-v2/web/gZAkgO0Y
0,64,5,60,2,8,1395,0,3,2,3,0,1,1,NAN,1,46666000,2800000000,https://api.divar.ir/v8/posts-v2/web/gZC8KuxG
0,64,5,118,3,1,1402,0,NAN,1,NAN,1,1,1,NAN,NAN,175000000,20650000000,https://api.divar.ir/v8/posts-v2/web/QZs39laC
0,64,5,85,2,13,1390,0,0,1,5,1,1,1,1,0,95000000,8075000000,https://api.divar.ir/v8/posts-v2/web/gZCc4zN0
0,64,5,66,2,9,1394,0,0,4,5,1,1,1,1,1,112121000,7400000000,https://api.divar.ir/v8/posts-v2/web/gZAgRJ6A
0,64,5,112,2,19,1384,0,0,3,5,1,1,1,1,NAN,93750000,10500000000,https://api.divar.ir/v8/posts-v2/web/gZBQssBJ
0,64,5,144,3,20,1383,0,0,1,5,1,1,1,1,1,76388000,11000000000,https://api.divar.ir/v8/posts-v2/web/QZYv6kvE
0,104,5,90,2,7,1396,0,2,2,6,1,1,0,0,1,43333000,3900000000,https://api.divar.ir/v8/posts-v2/web/QZ4fS5mS
0,104,5,96,2,7,1396,0,NAN,4,NAN,1,1,1,0,1,76041000,7300000000,https://api.divar.ir/v8/posts-v2/web/gZBgUKyb
0,112,5,64,1,8,1395,0,NAN,5,NAN,1,1,1,NAN,NAN,97421000,6235000000,https://api.divar.ir/v8/posts-v2/web/gZCsbl6Z
0,112,5,49,1,13,1390,0,NAN,5,NAN,1,0,1,NAN,NAN,106122000,5200000000,https://api.divar.ir/v8/posts-v2/web/gZBgkAO-
0,112,5,93,2,2,1401,0,0,6,7,1,1,1,NAN,1,113978000,10600000000,https://api.divar.ir/v8/posts-v2/web/QZlHk991
0,112,5,110,2,2,1401,0,0,7,7,1,1,1,NAN,1,120272000,13230000000,https://api.divar.ir/v8/posts-v2/web/QZlrUtGN
0,112,5,95,2,5,1398,0,3,2,8,1,1,1,1,1,69473000,6600000000,https://api.divar.ir/v8/posts-v2/web/QZuHb3sq
0,112,5,88,2,17,1386,0,0,2,5,1,1,1,1,1,82954000,7300000000,https://api.divar.ir/v8/posts-v2/web/QZxD7ITh
0,112,5,106,2,8,1395,0,0,3,6,1,1,1,1,1,89622000,9500000000,https://api.divar.ir/v8/posts-v2/web/QZnrzsIN
0,141,5,83,2,10,1393,0,0,1,5,1,1,1,1,1,117951000,9790000000,https://api.divar.ir/v8/posts-v2/web/QZxDXD5T
0,141,5,79,2,12,1391,0,0,3,5,1,1,1,1,0,106329000,8400000000,https://api.divar.ir/v8/posts-v2/web/QZ2Hcw97
0,141,5,108,2,1,1402,0,0,2,4,1,1,1,NAN,1,129629000,14000000000,https://api.divar.ir/v8/posts-v2/web/QZpLuOAZ
0,141,5,55,1,8,1395,0,0,2,5,1,1,1,1,NAN,116363000,6400000000,https://api.divar.ir/v8/posts-v2/web/gZAkHyzH
0,143,5,46,1,6,1397,0,NAN,1,5,1,1,0,0,1,50000000,2300000000,https://api.divar.ir/v8/posts-v2/web/gZCgpHRX
0,143,5,89,2,1,1402,0,NAN,4,NAN,1,1,1,NAN,NAN,108426000,9650000000,https://api.divar.ir/v8/posts-v2/web/gZC4Y94J
0,143,5,115,3,15,1388,0,0,5,5,1,1,1,1,1,115000000,13225000000,https://api.divar.ir/v8/posts-v2/web/QZjX0Mt1
0,143,5,133,3,1,1402,0,0,3,5,1,1,1,NAN,1,104511000,13900000000,https://api.divar.ir/v8/posts-v2/web/QZwjlgZV
0,143,5,115,2,12,1391,0,2,2,4,0,1,1,NAN,1,46086000,5300000000,https://api.divar.ir/v8/posts-v2/web/gZBQlqWX
0,149,5,74,2,16,1387,0,3,4,8,1,1,1,1,0,100675000,7450000000,https://api.divar.ir/v8/posts-v2/web/QZZqwP4U
0,168,5,105,2,1,1402,0,0,3,NAN,1,1,1,NAN,1,113809000,11950000000,https://api.divar.ir/v8/posts-v2/web/gZCEM8__
0,168,5,100,2,13,1390,0,0,3,5,1,1,1,1,1,125000000,12500000000,https://api.divar.ir/v8/posts-v2/web/gZCgr450
0,168,5,76,2,17,1386,0,0,3,5,1,1,1,1,1,117763000,8950000000,https://api.divar.ir/v8/posts-v2/web/QZ8zYknz
0,168,5,56,1,10,1393,0,0,3,5,1,1,1,1,NAN,116071000,6500000000,https://api.divar.ir/v8/posts-v2/web/gZCUpUb2
0,168,5,64,2,13,1390,0,0,1,NAN,1,1,1,1,1,103125000,6600000000,https://api.divar.ir/v8/posts-v2/web/gZCApNIv
0,168,5,190,3,2,1401,0,0,1,5,1,1,1,0,1,142105000,27000000000,https://api.divar.ir/v8/posts-v2/web/QZdrdsj5
0,168,5,66,1,9,1394,0,0,4,5,1,1,1,1,0,106060000,7000000000,https://api.divar.ir/v8/posts-v2/web/QZu_c2qi
0,168,5,230,3,2,1401,0,0,1,5,1,1,1,NAN,1,154347000,35500000000,https://api.divar.ir/v8/posts-v2/web/QZx7GQXl
0,168,5,89,2,16,1387,0,0,2,NAN,1,1,1,1,NAN,100000000,8900000000,https://api.divar.ir/v8/posts-v2/web/gZB8Gb1l
0,168,5,87,2,18,1385,0,0,2,NAN,1,1,1,NAN,NAN,101724000,8850000000,https://api.divar.ir/v8/posts-v2/web/gZCYGNle
0,168,5,75,2,16,1387,0,0,3,5,1,1,1,1,1,100000000,7500000000,https://api.divar.ir/v8/posts-v2/web/QZlbZ2D5
0,168,5,95,2,4,1399,0,0,3,5,1,1,1,NAN,1,140526000,13350000000,https://api.divar.ir/v8/posts-v2/web/QZv_CaP8
0,168,5,70,1,17,1386,0,0,1,5,1,1,1,1,1,90285000,6320000000,https://api.divar.ir/v8/posts-v2/web/QZkT2QrB
0,168,5,72,2,18,1385,0,0,1,4,0,1,1,1,1,94444000,6800000000,https://api.divar.ir/v8/posts-v2/web/QZsbcaIb
0,168,5,65,2,19,1384,0,0,4,4,0,1,0,1,1,84615000,5500000000,https://api.divar.ir/v8/posts-v2/web/QZn_PDOs
0,168,5,113,3,6,1397,0,0,3,5,1,1,1,NAN,1,84513000,9550000000,https://api.divar.ir/v8/posts-v2/web/QZ33Q-hB
0,168,5,95,2,12,1391,0,NAN,1,NAN,1,1,1,NAN,NAN,110526000,10500000000,https://api.divar.ir/v8/posts-v2/web/QZ63HBdy
0,168,5,168,3,5,1398,0,0,2,5,1,1,1,1,1,127976000,21500000000,https://api.divar.ir/v8/posts-v2/web/QZyLNmWL
0,168,5,96,2,14,1389,0,0,4,NAN,1,1,1,1,1,77604000,7450000000,https://api.divar.ir/v8/posts-v2/web/QZf_VQBA
0,168,5,60,1,15,1388,0,0,4,5,1,1,1,1,1,96666000,5800000000,https://api.divar.ir/v8/posts-v2/web/QZxD7dxQ
0,168,5,55,1,21,1382,0,0,1,4,0,1,1,NAN,1,100000000,5500000000,https://api.divar.ir/v8/posts-v2/web/QZcbTZZJ
0,169,5,105,2,21,1382,0,NAN,1,NAN,0,1,1,NAN,NAN,83809000,8800000000,https://api.divar.ir/v8/posts-v2/web/gZCA8NeA
0,169,5,55,1,19,1384,0,0,3,5,1,1,1,1,1,90909000,5000000000,https://api.divar.ir/v8/posts-v2/web/QZ1z88z0
0,169,5,119,2,7,1396,0,NAN,1,NAN,1,1,1,NAN,NAN,94117000,11200000000,https://api.divar.ir/v8/posts-v2/web/QZi_fibt
0,169,5,101,2,1,1402,0,NAN,5,NAN,1,1,1,NAN,NAN,98019000,9900000000,https://api.divar.ir/v8/posts-v2/web/QZVCDPpk
0,169,5,50,2,20,1383,0,0,,4,1,1,1,1,1,108000000,5400000000,https://api.divar.ir/v8/posts-v2/web/gZAAFFeC
0,179,5,143,3,1,1402,0,0,1,5,1,1,1,NAN,1,129370000,18500000000,https://api.divar.ir/v8/posts-v2/web/QZrb_yFp
0,179,5,145,3,7,1396,0,NAN,2,NAN,1,1,1,NAN,1,86551000,12550000000,https://api.divar.ir/v8/posts-v2/web/gZCUYow5
0,179,5,80,2,13,1390,0,0,5,NAN,1,1,1,NAN,1,112500000,9000000000,https://api.divar.ir/v8/posts-v2/web/QZsPnKTG
0,179,5,90,2,4,1399,0,NAN,2,NAN,1,1,1,NAN,NAN,117777000,10600000000,https://api.divar.ir/v8/posts-v2/web/QZ_XuPDj
0,179,5,130,2,17,1386,0,0,4,4,0,1,1,1,1,90000000,11700000000,https://api.divar.ir/v8/posts-v2/web/gZB8edBF
0,179,5,145,2,1,1402,0,NAN,5,NAN,1,1,1,NAN,NAN,120689000,17500000000,https://api.divar.ir/v8/posts-v2/web/gZBMHsYE
0,186,5,59,1,18,1385,0,0,2,4,0,0,1,NAN,0,110169000,6500000000,https://api.divar.ir/v8/posts-v2/web/gZCkqbsB
0,188,5,88,2,5,1398,0,NAN,5,NAN,1,1,1,NAN,NAN,110227000,9700000000,https://api.divar.ir/v8/posts-v2/web/QZy_Pz5H
0,188,5,62,1,18,1385,0,NAN,,NAN,1,1,1,NAN,NAN,98387000,6100000000,https://api.divar.ir/v8/posts-v2/web/gZCIH4Bj
0,188,5,46,1,10,1393,0,0,1,NAN,0,1,1,1,1,48913000,2250000000,https://api.divar.ir/v8/posts-v2/web/gZCYY7tp
0,190,5,103,2,32,1371,0,0,1,2,0,1,1,0,NAN,155339000,16000000000,https://api.divar.ir/v8/posts-v2/web/gZCQbSxD
0,190,5,80,2,21,1382,0,NAN,4,NAN,1,0,1,NAN,NAN,138888000,11111111111,https://api.divar.ir/v8/posts-v2/web/gZCYJICW
0,190,5,100,2,1,1402,0,0,3,5,1,1,1,NAN,1,142000000,14200000000,https://api.divar.ir/v8/posts-v2/web/gZBopE1n
0,191,5,85,2,9,1394,0,NAN,2,4,1,1,1,1,1,123529000,10500000000,https://api.divar.ir/v8/posts-v2/web/gZC86hkr
0,191,5,97,2,5,1398,0,0,4,5,1,1,1,1,NAN,135051000,13100000000,https://api.divar.ir/v8/posts-v2/web/QZtzG571
0,191,5,135,3,7,1396,0,0,3,5,1,1,1,1,1,129629000,17500000000,https://api.divar.ir/v8/posts-v2/web/QZSrtR2v
0,191,5,95,2,9,1394,0,0,2,5,1,1,1,1,1,118947000,11300000000,https://api.divar.ir/v8/posts-v2/web/gZCIFO5X
0,191,5,150,3,13,1390,0,NAN,1,NAN,0,1,1,NAN,NAN,110000000,16500000000,https://api.divar.ir/v8/posts-v2/web/QZsf3X1y
0,191,5,130,3,1,1402,0,NAN,5,NAN,1,1,1,NAN,NAN,161538000,21000000000,https://api.divar.ir/v8/posts-v2/web/QZcD_MHd
0,191,5,100,2,1,1402,0,NAN,4,NAN,1,1,1,NAN,NAN,138000000,13800000000,https://api.divar.ir/v8/posts-v2/web/QZsvHJZ0
0,191,5,76,2,8,1395,0,NAN,3,NAN,1,1,1,NAN,NAN,111842000,8500000000,https://api.divar.ir/v8/posts-v2/web/QZ6Wgam3
0,193,5,50,1,8,1395,0,0,5,7,1,1,1,1,1,34000000,1700000000,https://api.divar.ir/v8/posts-v2/web/QZyraT7f
0,193,5,48,1,9,1394,0,0,3,5,1,1,1,1,1,28958000,1390000000,https://api.divar.ir/v8/posts-v2/web/gZCk80xC
0,193,5,56,1,10,1393,0,0,2,NAN,1,1,1,1,1,30357000,1700000000,https://api.divar.ir/v8/posts-v2/web/QZ4BhOzv
0,193,5,80,2,13,1390,0,0,1,NAN,1,1,1,NAN,1,27500000,2200000000,https://api.divar.ir/v8/posts-v2/web/QZo3w9KY
0,193,5,54,1,5,1398,0,NAN,2,NAN,1,1,1,NAN,NAN,20370000,1100000000,https://api.divar.ir/v8/posts-v2/web/QZz_unQa
0,193,5,106,2,1,1402,0,NAN,4,NAN,1,1,1,NAN,NAN,54245000,5750000000,https://api.divar.ir/v8/posts-v2/web/QZ2bvhla
0,193,5,61,2,4,1399,0,0,3,4,1,1,1,NAN,1,22950000,1400000000,https://api.divar.ir/v8/posts-v2/web/QZx7aVu-
0,193,5,85,2,3,1400,0,0,4,5,1,1,1,NAN,1,100000000,8500000000,https://api.divar.ir/v8/posts-v2/web/gZA0AWmH
0,193,5,117,2,9,1394,0,NAN,3,NAN,1,1,1,NAN,NAN,75213000,8800000000,https://api.divar.ir/v8/posts-v2/web/QZsq7Kx_
0,193,5,48,1,7,1396,0,NAN,1,NAN,0,1,1,NAN,NAN,28333000,1360000000,https://api.divar.ir/v8/posts-v2/web/QZezenm6
0,193,5,60,2,5,1398,0,NAN,2,NAN,1,1,1,NAN,NAN,8333000,500000000,https://api.divar.ir/v8/posts-v2/web/QZg_JNyI
0,193,5,64,1,5,1398,0,0,1,4,1,1,1,1,1,40937000,2620000000,https://api.divar.ir/v8/posts-v2/web/gZCAqMCR
0,193,5,57,1,7,1396,0,0,2,NAN,0,1,1,NAN,1,23684000,1350000000,https://api.divar.ir/v8/posts-v2/web/gZC45O5u
0,193,5,150,2,6,1397,0,0,2,3,1,1,1,NAN,1,80000000,12000000000,https://api.divar.ir/v8/posts-v2/web/QZ_XM3pS
0,193,5,52,1,3,1400,0,NAN,2,NAN,1,1,1,NAN,NAN,20769000,1080000000,https://api.divar.ir/v8/posts-v2/web/QZpTdlxM
0,193,5,58,2,8,1395,0,0,2,3,1,1,1,NAN,1,31034000,1800000000,https://api.divar.ir/v8/posts-v2/web/QZgzzOFq
